id	url	match_date_title	team_1	team_2	total_score	shoots_in_target_1	shoots_in_target_2	falls_1	falls_2	corners_1	corners_2	off_side_1	off_side_2	possession_1	possession_2	free_kicks_1	free_kicks_2	shots_from_gate_1	shots_from_gate_2	blocked_shots_1	blocked_shots_2	outs_1	outs_2	yellow_cards_1	yellow_cards_2	red_cards_1	red_cards_2
1037361	https://www.championat.com/football/_england/tournament/5025/match/1037361/	22 октября 2022, суббота. 14:30 МСК	Ноттингем Форест	Ливерпуль	1 : 0	10	16	14	8	2	11	3	0	25	75	8	17	11	1	2	1	13	30	2	1	0	0
1037843	https://www.championat.com/football/_england/tournament/5025/match/1037843/	20 мая 2023, суббота. 19:30 МСК	Ноттингем Форест	Арсенал	1 : 0	6	11	11	12	3	6	1	1	18	82	13	12	12	2	1	1	14	11	3	2	0	0
1037721	https://www.championat.com/football/_england/tournament/5025/match/1037721/	16 апреля 2023, воскресенье. 18:30 МСК	Ноттингем Форест	Манчестер Юнайтед	0 : 2	7	21	9	9	4	9	1	3	32	68	12	10	12	8	2	5	18	25	2	2	0	0
1037307	https://www.championat.com/football/_england/tournament/5025/match/1037307/	10 октября 2022, понедельник. 22:00 МСК	Ноттингем Форест	Астон Вилла	1 : 1	6	12	13	19	1	4	0	3	39	61	22	13	7	3	2	9	22	19	3	3	0	0
1037755	https://www.championat.com/football/_england/tournament/5025/match/1037755/	26 апреля 2023, среда. 21:30 МСК	Ноттингем Форест	Брайтон энд Хоув Альбион	3 : 1	12	16	7	8	2	7	1	2	25	75	10	8	10	9	2	4	17	18	2	0	0	0
1037665	https://www.championat.com/football/_england/tournament/5025/match/1037665/	17 марта 2023, пятница. 23:00 МСК	Ноттингем Форест	Ньюкасл Юнайтед	1 : 2	5	15	17	9	3	7	1	1	39	61	10	18	9	7	1	6	21	16	5	1	0	0
1037511	https://www.championat.com/football/_england/tournament/5025/match/1037511/	21 января 2023, суббота. 18:00 МСК	Борнмут	Ноттингем Форест	1 : 1	16	20	10	7	4	6	2	2	42	58	9	12	11	8	5	6	19	17	1	2	0	0
1037463	https://www.championat.com/football/_england/tournament/5025/match/1037463/	01 января 2023, воскресенье. 19:30 МСК	Ноттингем Форест	Челси	1 : 1	12	7	16	14	1	2	2	2	28	72	16	18	4	6	3	3	21	20	2	2	0	0
1037401	https://www.championat.com/football/_england/tournament/5025/match/1037401/	05 ноября 2022, суббота. 18:00 МСК	Ноттингем Форест	Брентфорд	2 : 2	15	5	10	11	3	3	0	2	48	52	13	10	6	12	3	1	32	23	2	2	0	0
1037185	https://www.championat.com/football/_england/tournament/5025/match/1037185/	28 августа 2022, воскресенье. 18:30 МСК	Ноттингем Форест	Тоттенхэм Хотспур	0 : 2	17	18	11	13	6	1	1	3	56	44	16	12	9	10	6	4	17	16	6	1	0	0
1037265	https://www.championat.com/football/_england/tournament/5025/match/1037265/	16 сентября 2022, пятница. 22:00 МСК	Ноттингем Форест	Фулхэм	2 : 3	10	14	10	10	2	10	2	2	40	60	12	12	6	6	3	5	17	13	2	4	0	0
1037423	https://www.championat.com/football/_england/tournament/5025/match/1037423/	12 ноября 2022, суббота. 18:00 МСК	Ноттингем Форест	Кристал Пэлас	1 : 0	8	7	11	13	1	5	3	0	32	68	13	14	7	11	0	1	21	20	1	4	0	0
1037625	https://www.championat.com/football/_england/tournament/5025/match/1037625/	05 марта 2023, воскресенье. 17:00 МСК	Ноттингем Форест	Эвертон	2 : 2	10	10	11	17	3	3	0	0	57	43	17	11	3	3	4	5	27	20	3	5	0	0
1037225	https://www.championat.com/football/_england/tournament/5025/match/1037225/	03 сентября 2022, суббота. 17:00 МСК	Ноттингем Форест	Борнмут	2 : 3	9	8	13	10	4	6	1	1	52	48	11	14	6	6	3	3	20	27	2	1	0	0
1037145	https://www.championat.com/football/_england/tournament/5025/match/1037145/	14 августа 2022, воскресенье. 16:00 МСК	Ноттингем Форест	Вест Хэм Юнайтед	1 : 0	13	19	10	11	6	7	3	2	44	56	13	13	9	5	3	7	15	22	4	1	0	0
1037505	https://www.championat.com/football/_england/tournament/5025/match/1037505/	14 января 2023, суббота. 18:00 МСК	Ноттингем Форест	Лестер Сити	2 : 0	14	6	11	12	3	5	2	1	39	61	13	13	5	9	5	2	15	25	1	2	0	0
1037539	https://www.championat.com/football/_england/tournament/5025/match/1037539/	04 февраля 2023, суббота. 15:30 МСК	Эвертон	Арсенал	1 : 0	13	14	13	8	7	5	2	0	30	70	8	15	14	8	3	4	17	21	4	1	0	0
1037545	https://www.championat.com/football/_england/tournament/5025/match/1037545/	05 февраля 2023, воскресенье. 17:00 МСК	Ноттингем Форест	Лидс Юнайтед	1 : 0	6	10	15	14	0	2	2	3	30	70	17	17	12	3	2	3	20	37	4	2	0	0
1037751	https://www.championat.com/football/_england/tournament/5025/match/1037751/	27 апреля 2023, четверг. 21:45 МСК	Эвертон	Ньюкасл Юнайтед	1 : 4	13	15	8	6	3	14	3	1	40	60	7	11	8	11	3	4	15	31	2	1	0	0
1037687	https://www.championat.com/football/_england/tournament/5025/match/1037687/	01 апреля 2023, суббота. 17:00 МСК	Ноттингем Форест	Вулверхэмптон	1 : 1	15	6	14	13	4	3	2	0	28	72	13	16	6	7	3	3	18	19	3	5	0	0
1037481	https://www.championat.com/football/_england/tournament/5025/match/1037481/	03 января 2023, вторник. 22:45 МСК	Эвертон	Брайтон энд Хоув Альбион	1 : 4	10	19	8	10	5	2	1	0	49	51	10	9	9	7	1	5	15	20	3	1	0	0
1037301	https://www.championat.com/football/_england/tournament/5025/match/1037301/	09 октября 2022, воскресенье. 21:00 МСК	Эвертон	Манчестер Юнайтед	1 : 2	12	12	7	13	5	4	1	4	39	61	17	8	9	13	7	3	12	17	2	1	0	0
1037715	https://www.championat.com/football/_england/tournament/5025/match/1037715/	15 апреля 2023, суббота. 17:00 МСК	Эвертон	Фулхэм	1 : 3	16	18	10	6	4	7	1	0	46	54	6	11	8	7	2	6	17	23	3	2	0	0
1037219	https://www.championat.com/football/_england/tournament/5025/match/1037219/	03 сентября 2022, суббота. 14:30 МСК	Эвертон	Ливерпуль	0 : 0	12	20	7	11	7	9	3	2	39	61	13	10	11	7	4	5	22	35	2	2	0	0
1037635	https://www.championat.com/football/_england/tournament/5025/match/1037635/	11 марта 2023, суббота. 18:00 МСК	Эвертон	Брентфорд	1 : 0	13	13	11	12	5	8	3	1	33	67	13	14	11	4	1	3	9	27	2	1	0	0
1037595	https://www.championat.com/football/_england/tournament/5025/match/1037595/	25 февраля 2023, суббота. 18:00 МСК	Эвертон	Астон Вилла	0 : 2	13	9	12	12	5	1	1	0	47	53	12	13	8	8	3	0	22	23	2	1	0	0
1037681	https://www.championat.com/football/_england/tournament/5025/match/1037681/	03 апреля 2023, понедельник. 22:00 МСК	Эвертон	Тоттенхэм Хотспур	1 : 1	15	8	10	14	3	3	1	3	40	60	17	11	7	9	4	2	13	15	0	3	1	1
1037259	https://www.championat.com/football/_england/tournament/5025/match/1037259/	18 сентября 2022, воскресенье. 16:15 МСК	Эвертон	Вест Хэм Юнайтед	1 : 0	7	14	8	11	5	14	1	1	53	47	12	9	7	10	1	6	19	21	3	1	0	0
1037441	https://www.championat.com/football/_england/tournament/5025/match/1037441/	26 декабря 2022, понедельник. 18:00 МСК	Эвертон	Вулверхэмптон	1 : 2	12	7	9	22	2	2	1	2	59	41	24	10	5	6	2	2	18	28	1	6	0	0
1037355	https://www.championat.com/football/_england/tournament/5025/match/1037355/	22 октября 2022, суббота. 17:00 МСК	Эвертон	Кристал Пэлас	3 : 0	9	9	16	14	3	4	1	2	47	53	16	17	6	5	2	3	23	23	3	4	0	0
1037125	https://www.championat.com/football/_england/tournament/5025/match/1037125/	06 августа 2022, суббота. 19:30 МСК	Эвертон	Челси	0 : 1	9	15	14	11	4	16	0	2	37	63	13	14	6	7	2	6	22	16	3	2	0	0
1037861	https://www.championat.com/football/_england/tournament/5025/match/1037861/	28 мая 2023, воскресенье. 18:30 МСК	Эвертон	Борнмут	1 : 0	13	7	11	12	9	3	0	1	38	62	13	11	7	10	2	2	20	21	1	3	0	0
1037445	https://www.championat.com/football/_england/tournament/5025/match/1037445/	26 декабря 2022, понедельник. 18:00 МСК	Лестер Сити	Ньюкасл Юнайтед	0 : 3	8	11	9	6	5	5	3	1	61	39	7	12	7	6	4	3	23	22	0	0	0	0
1037155	https://www.championat.com/football/_england/tournament/5025/match/1037155/	20 августа 2022, суббота. 17:00 МСК	Эвертон	Ноттингем Форест	1 : 1	20	13	6	9	6	2	4	1	49	51	10	10	9	10	6	2	21	18	3	2	0	0
1037395	https://www.championat.com/football/_england/tournament/5025/match/1037395/	05 ноября 2022, суббота. 20:30 МСК	Эвертон	Лестер Сити	0 : 2	13	22	9	5	8	3	0	1	49	51	6	9	12	5	5	7	20	18	0	0	0	0
1037601	https://www.championat.com/football/_england/tournament/5025/match/1037601/	25 февраля 2023, суббота. 18:00 МСК	Лестер Сити	Арсенал	0 : 1	1	10	14	9	0	8	4	4	34	66	13	18	9	5	0	5	20	17	0	1	0	0
1037199	https://www.championat.com/football/_england/tournament/5025/match/1037199/	01 сентября 2022, четверг. 22:00 МСК	Лестер Сити	Манчестер Юнайтед	0 : 1	10	8	7	15	1	3	0	2	53	47	17	7	4	8	4	3	18	24	1	3	0	0
1037241	https://www.championat.com/football/_england/tournament/5025/match/1037241/	04 апреля 2023, вторник. 21:45 МСК	Лестер Сити	Астон Вилла	1 : 2	8	15	10	14	4	8	2	1	35	65	15	12	8	6	1	5	7	17	3	0	1	0
1037579	https://www.championat.com/football/_england/tournament/5025/match/1037579/	18 февраля 2023, суббота. 18:00 МСК	Эвертон	Лидс Юнайтед	1 : 0	15	8	8	6	6	4	1	0	50	50	6	9	9	13	2	5	30	21	2	3	0	0
1037521	https://www.championat.com/football/_england/tournament/5025/match/1037521/	21 января 2023, суббота. 18:00 МСК	Лестер Сити	Брайтон энд Хоув Альбион	2 : 2	7	12	9	9	5	6	0	2	36	64	11	9	10	1	4	3	18	22	0	1	0	0
1037119	https://www.championat.com/football/_england/tournament/5025/match/1037119/	07 августа 2022, воскресенье. 16:00 МСК	Лестер Сити	Брентфорд	2 : 2	15	8	6	5	5	6	2	2	55	45	7	8	3	7	3	2	20	11	0	0	0	0
1037485	https://www.championat.com/football/_england/tournament/5025/match/1037485/	03 января 2023, вторник. 22:45 МСК	Лестер Сити	Фулхэм	0 : 1	14	10	12	11	6	3	0	1	61	39	12	12	9	9	4	3	25	25	2	6	0	0
1037561	https://www.championat.com/football/_england/tournament/5025/match/1037561/	11 февраля 2023, суббота. 18:00 МСК	Лестер Сити	Тоттенхэм Хотспур	4 : 1	15	10	14	9	1	5	2	2	50	50	11	16	4	5	2	1	22	13	5	2	0	0
1037319	https://www.championat.com/football/_england/tournament/5025/match/1037319/	15 октября 2022, суббота. 14:30 МСК	Лестер Сити	Кристал Пэлас	0 : 0	13	8	17	13	9	2	2	1	53	47	14	19	6	7	3	3	24	16	2	2	0	0
1037825	https://www.championat.com/football/_england/tournament/5025/match/1037825/	15 мая 2023, понедельник. 22:00 МСК	Лестер Сити	Ливерпуль	0 : 3	4	15	11	17	4	4	3	4	32	68	21	14	5	2	0	4	27	26	2	1	0	0
1037641	https://www.championat.com/football/_england/tournament/5025/match/1037641/	11 марта 2023, суббота. 18:00 МСК	Лестер Сити	Челси	1 : 3	17	11	10	11	2	5	0	4	52	48	15	10	2	4	6	2	19	14	2	2	1	0
1037717	https://www.championat.com/football/_england/tournament/5025/match/1037717/	17 апреля 2023, понедельник. 22:00 МСК	Лидс Юнайтед	Ливерпуль	1 : 6	12	13	6	12	4	2	1	2	27	73	14	7	6	6	4	2	15	22	0	1	0	0
1037281	https://www.championat.com/football/_england/tournament/5025/match/1037281/	03 октября 2022, понедельник. 22:00 МСК	Лестер Сити	Ноттингем Форест	4 : 0	17	10	13	12	6	6	3	4	51	49	16	16	6	8	4	3	13	18	2	4	0	0
1037743	https://www.championat.com/football/_england/tournament/5025/match/1037743/	22 апреля 2023, суббота. 17:00 МСК	Лестер Сити	Вулверхэмптон	2 : 1	15	16	17	16	1	7	1	3	42	58	19	18	14	4	4	6	18	22	1	3	0	0
1037783	https://www.championat.com/football/_england/tournament/5025/match/1037783/	01 мая 2023, понедельник. 22:00 МСК	Лестер Сити	Эвертон	2 : 2	14	21	10	12	2	9	6	3	56	44	15	16	11	7	5	5	17	30	4	1	0	0
1037341	https://www.championat.com/football/_england/tournament/5025/match/1037341/	20 октября 2022, четверг. 22:15 МСК	Лестер Сити	Лидс Юнайтед	2 : 0	6	15	15	11	2	9	4	2	47	53	13	19	8	7	3	5	17	28	2	1	0	0
1037317	https://www.championat.com/football/_england/tournament/5025/match/1037317/	16 октября 2022, воскресенье. 16:00 МСК	Лидс Юнайтед	Арсенал	0 : 1	16	9	10	11	6	3	4	0	47	53	11	14	5	8	7	3	14	22	0	2	0	0
1037865	https://www.championat.com/football/_england/tournament/5025/match/1037865/	28 мая 2023, воскресенье. 18:30 МСК	Лестер Сити	Вест Хэм Юнайтед	2 : 1	13	16	8	10	3	5	2	3	49	51	13	10	8	9	3	4	16	11	1	1	0	0
1037699	https://www.championat.com/football/_england/tournament/5025/match/1037699/	08 апреля 2023, суббота. 17:00 МСК	Лестер Сити	Борнмут	0 : 1	11	15	10	13	6	6	3	2	51	49	15	13	8	8	1	7	27	24	0	3	0	0
1037823	https://www.championat.com/football/_england/tournament/5025/match/1037823/	13 мая 2023, суббота. 14:30 МСК	Лидс Юнайтед	Ньюкасл Юнайтед	2 : 2	10	18	16	14	2	6	0	2	36	64	16	16	13	6	3	6	14	23	4	2	1	0
1037863	https://www.championat.com/football/_england/tournament/5025/match/1037863/	28 мая 2023, воскресенье. 18:30 МСК	Лидс Юнайтед	Тоттенхэм Хотспур	1 : 4	18	9	7	5	12	3	1	1	52	48	6	8	1	11	9	1	21	20	3	0	0	0
1037279	https://www.championat.com/football/_england/tournament/5025/match/1037279/	02 октября 2022, воскресенье. 18:30 МСК	Лидс Юнайтед	Астон Вилла	0 : 0	6	19	23	12	2	9	0	2	44	56	14	23	8	4	3	4	18	16	4	2	1	0
1037357	https://www.championat.com/football/_england/tournament/5025/match/1037357/	23 октября 2022, воскресенье. 16:00 МСК	Лидс Юнайтед	Фулхэм	2 : 3	14	10	12	8	3	6	4	4	58	42	12	16	4	9	4	4	26	22	1	1	0	0
1037559	https://www.championat.com/football/_england/tournament/5025/match/1037559/	12 февраля 2023, воскресенье. 17:00 МСК	Лидс Юнайтед	Манчестер Юнайтед	0 : 2	16	11	10	13	7	3	3	3	33	67	16	13	4	11	6	2	19	16	2	1	0	0
1037519	https://www.championat.com/football/_england/tournament/5025/match/1037519/	22 января 2023, воскресенье. 17:00 МСК	Лидс Юнайтед	Брентфорд	0 : 0	10	6	10	18	2	3	1	1	59	41	19	11	9	6	3	1	25	23	2	2	0	0
1037639	https://www.championat.com/football/_england/tournament/5025/match/1037639/	11 марта 2023, суббота. 18:00 МСК	Лидс Юнайтед	Брайтон энд Хоув Альбион	2 : 2	13	16	12	9	4	7	3	3	38	62	12	15	8	9	6	6	6	14	1	1	0	0
1037697	https://www.championat.com/football/_england/tournament/5025/match/1037697/	09 апреля 2023, воскресенье. 16:00 МСК	Лидс Юнайтед	Кристал Пэлас	1 : 5	11	15	11	8	2	4	2	2	50	50	10	13	3	3	1	3	24	25	3	1	0	0
1037159	https://www.championat.com/football/_england/tournament/5025/match/1037159/	21 августа 2022, воскресенье. 16:00 МСК	Лидс Юнайтед	Челси	3 : 0	12	14	16	15	4	6	1	7	40	60	22	17	7	6	2	7	17	28	0	2	0	1
1037483	https://www.championat.com/football/_england/tournament/5025/match/1037483/	04 января 2023, среда. 22:45 МСК	Лидс Юнайтед	Вест Хэм Юнайтед	2 : 2	14	15	11	18	8	1	3	3	63	37	21	14	13	12	2	3	23	25	3	1	0	0
1037239	https://www.championat.com/football/_england/tournament/5025/match/1037239/	04 апреля 2023, вторник. 21:45 МСК	Лидс Юнайтед	Ноттингем Форест	2 : 1	21	13	11	13	11	4	3	3	63	37	16	14	2	8	9	7	22	23	1	4	0	0
1037117	https://www.championat.com/football/_england/tournament/5025/match/1037117/	06 августа 2022, суббота. 17:00 МСК	Лидс Юнайтед	Вулверхэмптон	2 : 1	12	15	13	9	6	4	0	1	40	60	10	13	9	7	4	3	15	24	2	0	0	0
1037197	https://www.championat.com/football/_england/tournament/5025/match/1037197/	30 августа 2022, вторник. 22:00 МСК	Лидс Юнайтед	Эвертон	1 : 1	14	7	10	9	10	2	2	2	70	30	11	12	2	11	1	3	38	22	3	3	0	0
1037753	https://www.championat.com/football/_england/tournament/5025/match/1037753/	25 апреля 2023, вторник. 22:00 МСК	Лидс Юнайтед	Лестер Сити	1 : 1	12	15	14	15	3	6	4	6	40	60	21	18	5	9	4	8	22	29	4	2	0	0
1037363	https://www.championat.com/football/_england/tournament/5025/match/1037363/	23 октября 2022, воскресенье. 16:00 МСК	Саутгемптон	Арсенал	1 : 1	10	12	11	8	9	4	4	3	40	60	11	15	7	2	4	5	17	21	2	1	0	0
1037449	https://www.championat.com/football/_england/tournament/5025/match/1037449/	26 декабря 2022, понедельник. 18:00 МСК	Саутгемптон	Брайтон энд Хоув Альбион	1 : 3	14	7	9	10	4	2	0	1	34	66	11	9	4	5	3	1	22	21	1	2	0	0
1037527	https://www.championat.com/football/_england/tournament/5025/match/1037527/	21 января 2023, суббота. 18:00 МСК	Саутгемптон	Астон Вилла	0 : 1	8	16	19	9	2	2	3	0	34	66	9	22	9	2	1	3	16	21	1	2	0	0
1037869	https://www.championat.com/football/_england/tournament/5025/match/1037869/	28 мая 2023, воскресенье. 18:30 МСК	Саутгемптон	Ливерпуль	4 : 4	14	27	4	10	2	9	0	0	31	69	10	4	10	5	0	11	17	23	0	2	0	0
1037187	https://www.championat.com/football/_england/tournament/5025/match/1037187/	27 августа 2022, суббота. 14:30 МСК	Саутгемптон	Манчестер Юнайтед	0 : 1	17	11	4	14	5	3	1	1	48	52	15	5	4	13	3	4	27	20	0	3	0	0
1037403	https://www.championat.com/football/_england/tournament/5025/match/1037403/	06 ноября 2022, воскресенье. 17:00 МСК	Саутгемптон	Ньюкасл Юнайтед	1 : 4	16	7	7	10	8	2	4	1	56	44	11	11	4	7	5	1	17	17	1	0	0	0
1037397	https://www.championat.com/football/_england/tournament/5025/match/1037397/	05 ноября 2022, суббота. 18:00 МСК	Лидс Юнайтед	Борнмут	4 : 3	14	8	16	10	13	3	0	0	63	37	10	16	1	8	6	1	17	17	2	2	0	0
1037829	https://www.championat.com/football/_england/tournament/5025/match/1037829/	13 мая 2023, суббота. 17:00 МСК	Саутгемптон	Фулхэм	0 : 2	5	9	17	12	1	8	4	1	35	65	13	21	4	4	2	4	17	18	2	0	0	0
1037723	https://www.championat.com/football/_england/tournament/5025/match/1037723/	15 апреля 2023, суббота. 17:00 МСК	Саутгемптон	Кристал Пэлас	0 : 2	11	9	6	13	6	2	3	1	58	42	14	9	8	5	3	3	17	13	3	1	0	0
1037567	https://www.championat.com/football/_england/tournament/5025/match/1037567/	11 февраля 2023, суббота. 18:00 МСК	Саутгемптон	Вулверхэмптон	1 : 2	17	11	12	14	5	2	0	3	41	59	17	12	4	9	7	8	24	23	2	4	0	1
1037205	https://www.championat.com/football/_england/tournament/5025/match/1037205/	30 августа 2022, вторник. 21:45 МСК	Саутгемптон	Челси	2 : 1	9	9	15	10	5	3	0	3	32	68	13	15	4	1	4	3	26	31	2	1	0	0
1037667	https://www.championat.com/football/_england/tournament/5025/match/1037667/	18 марта 2023, суббота. 18:00 МСК	Саутгемптон	Тоттенхэм Хотспур	3 : 3	16	17	13	8	10	3	2	1	51	49	9	15	9	8	4	5	17	11	1	1	0	0
1037247	https://www.championat.com/football/_england/tournament/5025/match/1037247/	15 марта 2023, среда. 22:30 МСК	Саутгемптон	Брентфорд	0 : 2	7	11	14	10	3	3	1	1	66	34	11	15	6	10	2	4	25	17	1	2	0	0
1037287	https://www.championat.com/football/_england/tournament/5025/match/1037287/	01 октября 2022, суббота. 17:00 МСК	Саутгемптон	Эвертон	1 : 2	14	14	11	10	7	6	0	1	54	46	11	11	7	11	2	4	30	15	2	2	0	0
1037627	https://www.championat.com/football/_england/tournament/5025/match/1037627/	04 марта 2023, суббота. 20:30 МСК	Саутгемптон	Лестер Сити	1 : 0	11	12	12	11	3	4	4	2	35	65	13	16	14	6	4	4	20	24	4	2	0	0
1037147	https://www.championat.com/football/_england/tournament/5025/match/1037147/	13 августа 2022, суббота. 17:00 МСК	Саутгемптон	Лидс Юнайтед	2 : 2	14	13	10	12	2	5	1	1	42	58	13	11	6	8	4	4	25	30	1	3	0	0
1037325	https://www.championat.com/football/_england/tournament/5025/match/1037325/	16 октября 2022, воскресенье. 16:00 МСК	Саутгемптон	Вест Хэм Юнайтед	1 : 1	9	24	7	3	4	14	1	0	40	60	3	8	12	3	1	11	17	17	1	1	0	0
1037767	https://www.championat.com/football/_england/tournament/5025/match/1037767/	27 апреля 2023, четверг. 21:45 МСК	Саутгемптон	Борнмут	0 : 1	11	16	9	11	6	4	4	2	56	44	13	13	9	6	3	11	24	20	0	3	0	0
1037489	https://www.championat.com/football/_england/tournament/5025/match/1037489/	04 января 2023, среда. 22:30 МСК	Саутгемптон	Ноттингем Форест	0 : 1	8	11	14	16	6	2	1	0	62	38	16	15	7	11	2	2	30	15	2	2	0	0
